retail_year,retail_week,date,demand_direct_load,demand_natural_search,demand_paid_search,demand_affiliate,demand_olm,demand_email,demand_social,demand_total,traffic_direct_load,traffic_natural_search,traffic_paid_search,traffic_affiliate,traffic_olm,traffic_email,traffic_social,traffic_total,orders_direct_load,orders_natural_search,orders_paid_search,orders_affiliate,orders_olm,orders_email,orders_social,orders_total
2022,5,6/28/21,2240322.117,1142620.333,1336386.784,1486859.616,43660.8486,315751.3128,25104.46862,6887591,719609.3074,414594.8281,378658.0417,124201.1409,26673.17065,207855.9232,134148.1401,2289897,16957.90686,9736.840938,12340.80196,9937.22399,368.7513815,2534.110717,238.3641527,52114
2022,5,6/29/21,2202922.975,1123545.835,1314077.618,1462038.509,42931.98988,310480.2725,24685.38353,6772612,709145.0695,408563.741,373149.725,122394.394,26285.15757,204832.255,132196.6948,2256586,16667.32447,9569.995197,12129.33601,9766.944583,362.4326383,2490.687436,234.2796612,51221
2022,5,6/30/21,2170170.956,1106841.485,1294540.532,1440301.61,42293.69731,305864.1982,24318.3729,6671920,702902.5426,404969.6396,369867.1578,121317.7007,26053.92921,203030.3626,131033.7715,2236735,16420.99651,9428.559334,11950.07541,9622.597986,357.0762121,2453.877331,230.81722,50464
2022,5,7/1/21,2285724.837,1165776.856,1363470.209,1516992.546,44545.6862,322150.3785,25613.23972,7027176,725242.9368,417832.4343,381615.0145,125171.0381,26881.4637,209479.0877,135195.7143,2307779,17290.14048,9927.601859,12582.57881,10131.91075,375.9758348,2583.758164,243.0341032,53135
2022,5,7/2/21,2312057.992,1179207.424,1379178.342,1534469.365,45058.88378,325861.777,25908.32222,7108134,729198.4305,420108.101,383693.428,125852.7649,27027.86988,210619.9867,135932.0391,2320348,17485.05521,10039.51742,12724.42438,10246.12952,380.2142751,2612.885315,245.7738685,53734
2022,5,7/3/21,2093369.987,1067671.07,1248727.567,1389330.253,40796.9503,295039.859,23457.76116,6435805,670797.3157,386516.262,353013.3058,115789.5793,24866.72171,193778.8149,125062.9148,2134813,15717.15584,9024.430175,11437.86843,9210.151896,341.7711264,2348.698656,220.9238773,48301
2022,6,7/4/21,2021955.449,898022.248,1368105.935,1556322.955,41387.6013,283639.1615,69617.34937,6821949,654835.3618,306002.9533,355141.2614,117314.1647,22460.32697,151042.4412,127261.5785,2100907,15857.19909,7651.660205,12448.87343,9473.098021,365.4967253,2254.6751,664.0773209,51464
2022,6,7/5/21,2084541.692,925819.0219,1410453.362,1604496.324,42668.68514,292418.7365,71772.23777,7033111,613274.385,286581.6111,332601.2176,109868.4897,21034.81885,141456.1058,119184.5628,1967567,16413.3596,7920.027348,12885.49352,9805.348563,378.3158142,2333.753457,687.3685451,53269
2022,6,7/6/21,2113394.636,938633.6398,1429975.99,1626704.776,43259.27886,296466.2169,72765.66497,7130459,602210.5749,281411.5198,326600.9071,107886.4012,20655.33905,138904.1592,117034.4072,1932071,16642.29437,8030.496482,13065.22135,9942.114299,383.5925915,2366.304825,696.9560131,54012
2022,6,7/7/21,2037117.56,904756.2805,1378365.001,1567993.411,41697.95603,285766.0969,70139.39155,6873105,577358.769,269798.3321,313122.8602,103434.1847,19802.94207,133171.9132,112204.6741,1852339,16039.60741,7739.67868,12592.07514,9582.068836,369.7011024,2280.611049,671.7163263,52056
2022,6,7/8/21,2187702.499,971636.4016,1480254.56,1683900.414,44780.29368,306890.0964,75324.137,7381169,635790.373,297103.2769,344812.4646,113902.2431,21807.09915,146649.5789,123560.35,2039805,17267.47424,8332.167914,13556.02588,10315.59704,398.0025257,2455.196784,723.1376718,56041
2022,6,7/9/21,2084597.413,925843.7697,1410491.064,1604539.213,42669.82571,292426.553,71774.15629,7033299,602695.2556,281638.0099,326863.7672,107973.2321,20671.96321,139015.9543,117128.6007,1933626,16424.452,7925.379823,12894.20173,9811.975167,378.5714858,2335.330643,687.8330792,53305
2022,6,7/10/21,2212474.751,982638.6386,1497016.089,1702967.908,45287.35929,310365.1387,76177.06305,7464749,592164.1267,276716.8393,321152.3494,106086.5738,20310.75394,136586.8744,115081.967,1899839,16760.61328,8087.589548,13158.10895,10012.79807,386.319755,2383.128143,701.9110436,54396
2022,7,7/11/21,1687644.378,758157.3369,1343366.912,1456127.599,41330.4658,280092.1461,72159.91395,6104602,483835.5011,233477.137,291591.2813,100159.4528,17542.35209,132529.1632,108380.0736,1731797,12719.79799,6184.634348,12623.05591,9244.942323,366.3909997,2136.613973,667.906214,46234
2022,7,7/12/21,1749184.521,785803.6297,1392352.938,1509225.456,42837.58589,290305.7378,74791.23334,6327207,469388.3011,226505.5715,282884.4428,97168.71803,17018.5421,128571.8774,105143.8733,1680086,13164.66353,6400.937366,13064.53797,9568.277352,379.2052543,2211.340469,691.2657405,47851
2022,7,7/13/21,1711689.557,768959.3926,1362506.903,1476874.178,41919.333,284082.8362,73188.03221,6191579,487552.9779,235271.0232,293831.6788,100929.0128,17677.1361,133547.4309,109212.7955,1745103,12854.88085,6250.314485,12757.11138,9343.122595,370.2820319,2159.304579,674.9993046,46725
2022,7,7/14/21,1699982.817,763700.2569,1353188.324,1466773.408,41632.63456,282139.9115,72687.47809,6149233,467079.1965,225391.302,281492.8237,96690.70711,16934.82124,127939.3821,104626.6295,1671821,12788.02722,6217.808836,12690.76621,9294.532359,368.3563276,2148.074809,671.4888748,46482
2022,7,7/15/21,1964459.047,882513.5547,1563711.714,1694967.892,48109.66605,326034.0611,83995.89249,7105905,533043.5957,257222.7386,321247.3345,110346.0882,19326.48269,146007.9335,119402.7805,1907928,12880.46681,6262.754918,12782.50274,9361.718858,371.0190298,2163.602392,676.3428024,46818
2022,7,7/16/21,1914111.715,859895.5204,1523635.179,1651527.378,46876.65826,317678.0993,81843.15277,6923787,494590.6481,238667.0847,298073.0445,102385.8906,17932.29987,135475.1451,110789.247,1770293,12732.72853,6190.921448,12635.8881,9254.340435,366.763461,2138.785986,668.585186,46281
2022,7,7/17/21,1759803.965,790574.3089,1400806.029,1518388.089,43097.65644,292068.2081,75245.29714,6365620,504157.8566,243283.787,303838.8772,104366.4116,18279.17673,138095.7344,112932.3199,1804537,11872.43506,5772.628599,11782.13771,8629.066077,341.9828957,1994.277791,623.4118778,43154
2022,8,7/18/21,2272131.404,873992.9239,1572902.509,1821364.826,47560.14871,391679.3875,85600.40571,7745859,706107.2119,289000.049,347635.0731,128142.556,23334.19515,167683.572,131380.1033,2221819,17529.02946,7113.047966,14369.34077,11682.38483,428.1236298,2842.963948,808.2924566,58389
2022,8,7/19/21,2383001.173,916639.8385,1649653.06,1910239.218,49880.86956,410791.5759,89777.31961,8123822,694035.0365,284059.0723,341691.625,125951.7281,22935.25503,164816.7192,129133.9236,2183833,18488.20412,7502.268338,15155.61976,12321.6357,451.550217,2998.528691,852.5215819,61584
2022,8,7/20/21,2317469.552,891432.5933,1604288.232,1857708.37,48509.16471,399494.9646,87308.47764,7900420,747303.1209,305860.9725,367916.898,135618.6857,24695.56544,177466.615,139045.1189,2351445,18055.29963,7326.601428,14800.7483,12033.12248,440.9770907,2928.317624,832.5596418,60142
2022,8,7/21/21,2480039.318,953966.3118,1716828.551,1988026.033,51912.06749,427519.4118,93433.14013,8454632,809696.3664,331397.6767,398634.7268,146941.6546,26757.4282,192283.5183,150654.1648,2547770,19255.54385,7813.644635,15784.64295,12833.03641,470.2914867,3122.980486,887.9048822,64140
2022,8,7/22/21,2691769.388,1035409.921,1863400.513,2157751.12,56343.99144,464018.3149,101409.8706,9176435,910274.31,372562.8569,448151.8825,165194.2861,30081.15203,216168.3739,169367.9527,2864246,23669.54855,9604.789272,19403.00287,15774.79092,578.0977812,3838.870447,1091.441918,78843
2022,8,7/23/21,2758081.28,1060917.304,1909305.491,2210907.442,57732.02888,475449.4325,103908.1086,9402497,945707.7622,387065.2856,465596.6991,171624.6597,31252.09473,224582.9713,175960.7909,2975740,23710.37726,9621.357025,19436.47202,15802.0016,579.0949693,3845.492295,1093.324598,78979
2022,8,7/24/21,2495501.885,959914.1078,1727532.646,2000420.992,52235.72922,430184.9129,94015.67773,8507345,863768.4998,353528.6633,425255.8542,156754.529,28544.30942,205124.3565,160714.9634,2717912,20752.99712,8421.291336,17012.17333,13831.02807,506.8648253,3365.846508,956.954922,69128
2022,9,7/25/21,2377933.975,1028349.484,1638628.695,1862232.898,50466.36488,367088.2534,85966.17939,7874120,730087.7991,326792.6254,364514.048,129105.2259,23596.1934,163954.6514,137402.9212,2232439,18431.56127,8368.726099,14329.92638,11176.48348,440.3456308,2783.77985,813.3041754,59347
2022,9,7/26/21,3099957.829,1340592.324,2136173.63,2427671.884,65789.71685,478549.0753,112068.5156,10264978,892406.858,399447.8204,445555.7766,157808.95,28842.29108,200406.3833,167951.4564,2728773,24215.97883,10995.10188,18827.11881,14684.02396,578.5402721,3657.419624,1068.54522,77972
2022,9,7/27/21,3143804.282,1359553.943,2166388.118,2462009.383,66720.26039,485317.7737,113653.6362,10410168,1000852.959,447989.0862,499700.1236,176986.0385,32347.23277,224759.951,188361.0716,3060376,24573.75864,11157.54939,19105.28072,14900.97358,587.0879352,3711.456297,1084.332478,79124
2022,9,7/28/21,2845658.97,1230619.506,1960936.887,2228522.662,60392.78862,439292.2562,102875.1984,9422911,871015.1098,389872.7178,434875.4273,154026.1358,28150.91693,195602.4725,163925.5177,2663362,22204.08852,10081.61666,17262.94096,13464.05901,530.4745064,3353.557157,979.7693012,71494
2022,9,7/29/21,3729979.63,1613048.414,2570320.168,2921061.244,79160.52967,575807.2855,134844.828,12351187,1067294.889,477728.9792,532872.8697,188735.311,34494.61374,239680.7093,200865.4791,3263540,29168.0614,13243.56158,22677.19845,17686.85526,696.8497247,4405.349085,1287.058962,93917
2022,9,7/30/21,2921811.795,1263552.177,2013413.618,2288160.27,62008.96311,451048.1786,105628.2468,9675078,864488.1264,386951.1924,431616.6724,152871.9354,27939.96701,194136.7183,162697.1359,2643404,22814.36399,10358.70812,17737.40985,13834.1163,545.0545048,3445.729085,1006.698088,73459
2022,9,7/31/21,2687884.519,1162389.153,1852214.884,2104964.659,57044.37648,414936.1773,97171.3955,8900468,819291.7587,366720.9685,409051.2893,144879.6264,26479.23553,183987.0422,154191.1549,2505204,20788.18734,9438.736271,16162.12483,12605.48843,496.6474261,3139.708903,917.2917752,66935
2022,10,8/1/21,1887617.203,1137692.157,2041170.123,1972086.452,59594.70373,332941.1177,102245.0816,8752061,667507.077,411616.1785,635058.0397,166337.8887,38318.69427,176408.3384,203780.3856,2668569,15537.19721,9450.612992,18760.87219,12768.5726,503.3114365,2784.86127,957.6590013,66187
2022,10,8/2/21,1936568.737,1167195.902,2094103.742,2023228.525,61140.17184,341575.2721,104896.601,8979028,619837.7733,382221.0495,589706.0492,154459.0463,35582.20572,163810.3257,189227.6274,2477996,15998.475,9731.188551,19317.8564,13147.65376,518.2540532,2867.539929,986.0905655,68152
2022,10,8/3/21,1896667.004,1143146.594,2050956.104,1981541.225,59880.41858,334537.337,102735.2752,8794021,594626.9943,366674.9004,565720.8235,148176.7043,34134.96394,157147.6373,181531.1363,2377208,15664.19532,9527.860512,18914.22,12872.94049,507.4254088,2807.624199,965.4867246,66728
2022,10,8/4/21,1980007.786,1193377.198,2141076.449,2068611.435,62511.6031,349237.1251,107249.5299,9180436,633599.2947,390707.0492,602798.5917,157888.317,36372.19514,167447.2116,193428.8235,2533012,16408.34319,9980.493857,19812.7645,13484.48619,531.5313096,2941.00402,1011.353421,69898
2022,10,8/5/21,1984229.876,1195921.909,2145641.996,2073022.46,62644.90038,349981.8246,107478.2246,9200012,652017.8614,402064.8015,620321.79,162478.0893,37429.5254,172314.8585,199051.7491,2606646,16415.3856,9984.777453,19821.26808,13490.27369,531.7594411,2942.26629,1011.787491,69928
2022,10,8/6/21,1960000.52,1181318.551,2119441.642,2047708.861,61879.94586,345708.2097,106165.8121,9087671,609841.3097,376056.7611,580195.5365,151968.0006,35008.35198,161168.4667,186175.8497,2438032,16192.84548,9849.415809,19552.55509,13307.38873,524.5504841,2902.37857,998.0708887,68980
2022,10,8/7/21,1911983.082,1152377.799,2067518.106,1997542.684,60363.96849,337238.8128,103564.8891,8865035,658248.0165,405906.6074,626249.0831,164030.5984,37787.17165,173961.3599,200953.7266,2631553,15672.64621,9533.000827,18924.42429,12879.88549,507.6991667,2809.138922,966.0076082,66764
2022,11,8/8/21,1642685.244,983340.9931,1831866.698,1744042.621,37824.06568,274868.1496,81933.40049,6911383,544800.8688,347215.9135,570049.1188,139554.8077,24244.00595,157894.3581,167020.4203,2080166,13265.24214,8085.625027,16733.40947,11175.9415,326.5271959,2325.240033,746.3742838,52245
2022,11,8/9/21,1693987.614,1014051.516,1889077.355,1798510.463,39005.3414,283452.501,84492.24589,7127231,517940.4008,330097.0313,541943.8293,132674.2984,23048.69701,150109.6489,158785.7663,1977607,13695.10251,8347.639825,17275.65585,11538.09805,337.1083145,2400.589471,770.5605536,53938
2022,11,8/10/21,1726774.612,1033678.404,1925640.3,1833320.492,39760.28674,288938.702,86127.58672,7265178,554770.7148,353569.9584,580481.0073,142108.6582,24687.67082,160783.822,170076.8909,2118233,13928.44077,8489.867587,17569.99987,11734.6851,342.8519932,2441.490909,783.6894265,54857
2022,11,8/11/21,1868986.763,1118809.161,2084230.453,1984307.454,43034.8287,312734.856,93220.8051,7863517,581521.7076,370619.0692,608471.7479,148961.1246,25878.10803,168536.8031,178277.9829,2220374,15060.85497,9180.113306,18998.48118,12688.74193,370.7266471,2639.989723,847.4051755,59317
2022,11,8/12/21,1815592.588,1086846.445,2024687.085,1927618.737,41805.38757,303800.4857,90557.62517,7638868,590214.7784,376159.3918,617567.6905,151187.9195,26264.95554,171056.2316,180943.0307,2253566,14537.55774,8861.145498,18338.36908,12247.86499,357.845557,2548.261907,817.9616422,57256
2022,11,8/13/21,1794827.829,1074416.287,2001530.933,1905572.747,41327.26336,300325.9487,89521.92631,7551503,589977.7566,376008.3315,617319.6841,151127.2046,26254.40791,170987.5378,180870.3666,2252661,14439.29668,8801.251979,18214.4179,12165.08024,355.426837,2531.037907,812.4329438,56869
2022,11,8/14/21,1834471.607,1098147.766,2045740.325,1947662.634,42240.09121,306959.4847,91499.26767,7718299,538900.4653,343455.4313,563875.267,138043.3753,23981.43402,156184.3013,165211.5247,2057637,14444.88258,8804.656778,18221.46422,12169.78635,355.5643353,2532.017049,812.7472367,56891
2022,12,8/15/21,1605885.6,847761.7865,1415338.983,1429515.176,35608.06813,335117.2518,78571.06552,6294143,547400.0951,310025.7413,440266.4853,111940.073,22048.61516,172825.993,153673.7057,1880244,13261.56009,6980.943475,12933.96956,9293.6028,306.0058012,2700.327458,731.2436228,47540
2022,12,8/16/21,1639581.386,865550.1023,1445036.59,1459510.238,36355.22089,342148.9105,80219.69719,6426211,525986.7191,297898.0529,423043.9969,107561.1646,21186.11022,166065.3292,147662.2474,1806692,13540.23697,7127.640205,13205.76249,9488.897482,312.4361713,2757.071824,746.6098908,48539
2022,12,8/17/21,1967696.111,1038764.885,1734218.809,1751588.939,43630.66535,410620.1048,96273.34607,7712231,625103.6446,354033.9553,502762.3982,127829.988,25178.42035,197358.6761,175487.718,2147145,16226.58159,8541.743816,15825.74833,11371.46784,374.422622,3304.067058,894.7351766,58169
2022,12,8/18/21,1800484.457,950492.314,1586847.681,1602741.725,39923.0015,375726.2679,88092.19179,7056858,587541.7323,332760.3753,472551.8607,120148.7997,23665.47186,185499.5719,164942.8199,2018125,14846.58711,7815.308659,14479.84283,10404.37796,342.5797381,3023.071687,818.642156,53222
2022,12,8/19/21,2020763.377,1066779.583,1780989.371,1798827.959,44807.35118,421694.2164,98869.76493,7920224,653146.9806,369916.5905,525317.2736,133564.6839,26307.97208,206212.5609,183360.4301,2243470,16371.91758,8618.249318,15967.49419,11473.31822,377.7761984,3333.660466,902.7490161,58690
2022,12,8/20/21,1894130.158,999928.7413,1669381.836,1686102.551,41999.45234,395268.3137,92673.98921,7423895,622009.7798,352281.7127,500274.0446,127197.311,25053.80321,196381.8764,174619.1656,2136518,15583.30945,8203.122536,15198.36646,10920.66751,359.5793452,3173.083568,859.2650926,55863
2022,12,8/21/21,1662453.637,877624.5743,1465194.931,1479870.487,36862.37824,346921.9068,81338.76642,6515857,606175.3754,343313.733,487538.6476,123959.2692,24416.01252,191382.6141,170173.9132,2082129,13579.84869,7148.491992,13244.39571,9516.657087,313.3501979,2765.13759,748.7940851,48681
2022,13,8/22/21,1455029.026,835726.5718,1478607.847,1381810.542,35001.70154,240640.8855,79053.56428,6058777,546472.7643,322965.7664,480373.3675,113107.6597,22645.31948,162393.2307,160754.5494,1810648,11990.01269,7128.896748,13586.99329,8984.350101,301.7707797,2026.698458,726.4661205,45934
2022,13,8/23/21,1500201.907,861672.5678,1524512.757,1424710.28,36088.36557,248111.8308,81507.86397,6246878,508109.015,300292.765,446649.9605,105167.2202,21055.56164,150992.8214,149469.1796,1683536,12324.91028,7328.01667,13966.49676,9235.295396,310.199654,2083.306942,746.7573217,47217
2022,13,8/24/21,1465611.576,841804.8822,1489361.887,1391860.568,35256.27189,242391.0871,79628.52757,6102843,493558.424,291693.3561,433859.3571,102155.5728,20452.59878,146668.8776,145188.868,1635325,12037.51959,7157.14291,13640.82776,9019.947953,302.9664579,2034.728656,729.3445294,46116
2022,13,8/25/21,1451522.563,833712.5608,1475044.561,1378480.528,34917.35121,240060.9669,78863.05371,6044176,488158.1269,288501.7769,429112.2607,101037.8319,20228.81553,145064.0919,143600.2759,1617432,11920.84054,7087.769094,13508.60793,8932.518064,300.0298197,2015.006137,722.2750307,45669
2022,13,8/26/21,1721119.418,988561.1937,1749010.247,1634511.005,41402.68482,284648.4114,93510.59127,7166784,680907.3557,402416.6991,598547.2301,140932.6183,28216.16302,202342.6463,200300.8426,2256075,14207.17574,8447.154443,16099.46599,10645.71357,357.5734749,2401.47045,860.8024124,54428
2022,13,8/27/21,1705775.609,979748.154,1733417.791,1619939.312,41033.57919,282110.766,92676.94277,7102892,619303.8881,366009.0089,544395.0983,128182.0761,25663.37303,184036.1784,182179.102,2051962,14122.34198,8396.714868,16003.333,10582.14598,355.4383353,2387.130811,855.6623965,54103
2022,13,8/28/21,1700737.935,976854.6598,1728298.482,1615155.139,40912.39455,281277.6071,92403.23958,7081915,544103.5511,321565.5598,478290.7259,112617.2855,22547.1415,161689.1806,160057.6037,1802798,13163.85095,7826.825268,14917.17809,9863.929986,331.3145424,2225.114946,797.5881248,50431
2022,14,8/29/21,1661998.284,809412.9033,1190226.192,1581635.543,22095.97375,255756.5822,58980.65852,6127591,527919.1966,279496.0191,398000.2173,112771.2677,15091.43549,135265.644,103983.7429,1700785,13490.90002,6864.676345,10920.64259,9835.129395,198.3059077,2137.826475,571.0388454,46083
2022,14,8/30/21,1698462.975,827171.6408,1216340.076,1616337.053,22580.76538,261367.9506,60274.71008,6262032,523021.7468,276903.1645,394308.0119,111725.1007,14951.43386,134010.7991,103019.0969,1685007,13822.29552,7033.302815,11188.90132,10076.72318,203.177168,2190.340842,585.0660566,47215
2022,14,8/31/21,1682407.673,819352.5178,1204842.206,1601058.074,22367.31297,258897.2806,59704.94276,6202838,525901.9241,278428.0154,396479.3881,112340.3488,15033.76845,134748.7701,103586.4027,1694286,13828.73607,7036.580008,11194.11483,10081.41847,203.2718391,2191.361439,585.3386702,47237
2022,14,9/1/21,1768947.472,861498.428,1266816.96,1683413.408,23517.84432,272214.4564,62776.04964,6521900,528537.5082,279823.3715,398466.3646,112903.3481,15109.11094,135424.0703,104105.5312,1702777,14381.45224,7317.822742,11641.5287,10484.35934,211.3963439,2278.947238,608.7338776,49125
2022,14,9/2/21,2006206.24,977046.2656,1436727.846,1909199.982,26672.15775,308725.0185,71195.84074,7396645,643143.6679,340499.2583,484868.3685,137384.9013,18385.31585,164788.9355,126679.3977,2072001,16465.55521,8378.292566,13328.57283,12003.71108,242.0310629,2609.203226,696.9491748,56244
2022,14,9/3/21,2053842.702,1000245.789,1470842.3,1954533.075,27305.4761,316055.5548,72886.35387,7572275,667983.8385,353650.3785,503595.4642,142691.1254,19095.41284,171153.5869,131572.1425,2152028,16765.62622,8530.979962,13571.47495,12222.46871,246.4418772,2656.753779,709.6504923,57269
2022,14,9/4/21,1799700.561,876475.5476,1288840.528,1712679.49,23926.70121,276946.8951,63867.40904,6635283,641645.6902,339706.1846,483739.0376,137064.9114,18342.4937,164405.1174,126384.3424,2067175,14587.25704,7422.543951,11808.12401,10634.39506,214.421517,2311.559959,617.4451227,49828
2022,15,9/5/21,1612402.063,854505.7747,1132738.115,1401027.791,23086.69492,257153.0547,50558.95865,5974383,577601.9223,328889.6206,417611.6639,118147.1994,17477.29805,160235.4118,105772.492,1795809,13106.55633,7465.441541,10754.03431,9095.803645,211.6547319,2168.251084,514.7045484,45212
2022,15,9/6/21,1653776.66,876432.5834,1161804.428,1436978.476,23679.10466,263751.6594,51856.3128,6127687,517171.1306,294480.0049,373919.6288,105786.2142,15648.76023,143471.0064,94706.19325,1607925,13415.00046,7641.130071,11007.11518,9309.860423,216.6357244,2219.277784,526.8173865,46276
2022,15,9/7/21,1706786.31,904525.4847,1199044.551,1483038.943,24438.10742,272205.8742,53518.49915,6324102,591931.8975,337049.185,427972.3718,121078.3642,17910.89988,164210.7612,108396.6474,1840362,13896.21968,7915.230596,11401.9594,9643.821187,224.4068218,2298.887109,545.7152356,47936
2022,15,9/8/21,2010003.72,1065218.053,1412059.608,1746506.74,28779.63489,320564.3359,63026.27446,7447604,671364.1469,382278.3322,485402.6409,137326.0556,20314.39101,186246.4552,122942.5598,2087323,16108.66854,9175.43253,13217.29139,11179.23598,260.1351442,2664.898174,632.5998041,55568
2022,15,9/9/21,1720832.794,911969.535,1208912.43,1495244.035,24639.22779,274446.07,53958.94489,6376148,548624.836,312389.9128,396660.9559,112220.0003,16600.49838,152196.7347,100466.1062,1705717,13971.01159,7957.831762,11463.32676,9695.725932,225.6146189,2311.260125,548.6523711,48194
2022,15,9/10/21,1915220.582,1014986.947,1345472.945,1664148.987,27422.51098,305447.8993,60054.2262,7096407,637153.675,362798.7068,460668.1455,130328.3791,19279.23757,176755.9586,116677.8181,1980960,15191.743,8653.155445,12464.94665,10542.89989,245.3279268,2513.20884,596.5914327,52405
2022,15,9/11/21,1805557.013,956869.8334,1268432.542,1568861.52,25852.32608,287958.2653,56615.58268,6690074,637339.9039,362904.7465,460802.7908,130366.4718,19284.87256,176807.6213,116711.9209,1981539,14186.69056,8080.681636,11640.29308,9845.404732,229.0975685,2346.940449,557.1222505,48938
2022,16,9/12/21,1691716.132,856510.3806,1178282.748,1648128.281,25985.04415,230983.2,54208.8155,6317631,545825.9912,303182.3968,401121.7661,121661.094,18663.36522,130738.8357,107776.7205,1750499,13581.10305,7276.663812,10999.5665,10380.83502,237.6891692,1908.872138,537.991331,47619
2022,16,9/13/21,1734493.504,878168.4251,1208077.25,1689803.475,26642.11178,236823.9283,55579.56005,6477381,542078.9505,301101.0801,398368.1054,120825.9028,18535.24309,129841.3267,107036.8441,1738482,13947.58948,7473.024781,11296.39009,10660.96214,244.1032178,1960.383105,552.5090416,48904
2022,16,9/14/21,1919872.827,972025.3742,1337194.219,1870406.414,29489.56935,262135.2134,61519.79634,7169671,629424.2551,349617.5656,462557.2488,140294.608,21521.83103,150762.6892,124283.7152,2018604,15546.44002,8329.678162,12591.32635,11883.05754,272.0854409,2185.107211,615.8446723,54510
2022,16,9/15/21,1709396.642,865461.9656,1190597.25,1665353.245,26256.61976,233397.258,54775.36417,6383658,536456.0509,297977.806,394235.8958,119572.5947,18342.97994,128494.5031,105926.5678,1720449,13763.91846,7374.615082,11147.63181,10520.57158,240.8887063,1934.567492,545.2332395,48260
2022,16,9/16/21,1884014.812,953870.5777,1312219.059,1835472.297,28938.78421,257239.2389,60370.77347,7035761,631290.136,350653.9806,463928.465,140710.5008,21585.63088,151209.6139,124652.1449,2024588,15172.25309,8129.19132,12288.26599,11597.04449,265.5366224,2132.513913,601.0219204,53198
2022,16,9/17/21,1849024.93,936155.3141,1287848.556,1801383.946,28401.33374,252461.7973,59249.56878,6905093,595619.1945,330840.3372,437714.2661,132759.6779,20365.93848,142665.5404,117608.6967,1910189,14841.13189,7951.778802,12020.0853,11343.9491,259.741517,2085.973655,587.9051406,52037
2022,16,9/18/21,1753677.314,887881.1259,1221438.802,1708493.005,26936.77833,239443.2435,56194.27999,6549022,622255.0815,345635.4041,457288.6987,138696.6454,21276.6963,149045.4947,122868.1175,1995612,13951.29713,7475.011313,11299.39298,10663.79611,244.168107,1960.904227,552.6559134,48917
2022,17,9/19/21,1505186.479,738669.4896,1005740.825,1267759.023,20995.70678,227865.4268,40565.00678,5841451,502104.9667,276469.5055,347688.6339,99962.94533,15476.31722,119360.0888,84041.27964,1595291,12151.09342,6340.933737,9465.741032,8187.440883,193.4739111,1870.410364,407.277798,44297
2022,17,9/20/21,1547136.737,759256.5574,1033771.297,1303092.066,21580.86705,234216.1439,41695.57269,6004255,478247.8432,263333.2739,331168.4813,95213.28442,14740.97215,113688.7879,80048.12419,1519492,12443.78178,6493.670408,9693.746217,8384.655129,198.1341965,1915.463705,417.0880653,45364
2022,17,9/21/21,1537697.388,754624.2016,1027464.079,1295141.675,21449.19844,232787.1507,41441.18077,5967622,539007.5137,296788.8204,373242.2472,107309.7902,16613.7597,128132.54,90217.9508,1712538,12376.02731,6458.313372,9640.965261,8339.001972,197.0553863,1905.0343,414.817085,45117
2022,17,9/22/21,1563218.649,767148.7472,1044516.965,1316637.224,21805.19214,236650.7337,42128.98267,6066667,529948.9262,291800.9725,366969.5191,105506.3364,16334.54802,125979.138,88701.74337,1683757,12508.79316,6527.595985,9744.390293,8428.45998,199.1693302,1925.470867,419.2671031,45601
2022,17,9/23/21,1601333.181,785853.4344,1069984.468,1348739.586,22336.84823,242420.7724,43156.17518,6214585,530659.2987,292192.1185,367461.4251,105647.7629,16356.44374,126148.0074,88820.64404,1686014,12726.3207,6641.11068,9913.844943,8575.030642,202.6328788,1958.954747,426.5581453,46394
2022,17,9/24/21,1576029.139,773435.4887,1053076.724,1327426.993,21983.88449,238590.0734,42474.22735,6116383,495552.6692,272861.6734,343151.4166,98658.4632,15274.35659,117802.4806,82944.56979,1574473,12670.63584,6612.052064,9870.466262,8537.510031,201.7462453,1950.383211,424.691712,46191
2022,17,9/25/21,1517389.89,744658.3076,1013894.943,1278037.474,21165.93104,229712.8628,40893.8906,5888811,521747.381,287285.03,361290.2603,103873.5093,16081.75284,124029.4717,87328.98588,1657699,12148.62463,6339.645424,9463.81784,8185.777408,193.4346022,1870.030345,407.1950497,44288
2022,18,9/26/21,1690223.91,822454.8054,1189514.552,1779240.035,24996.51451,217975.4509,71416.36006,6816440,558021.5851,316880.0317,406642.715,136170.2743,18388.65834,123185.3236,157092.0445,1843398,13628.79286,7108.130572,11123.96364,11149.55709,227.9358069,1877.952978,714.1271533,51501
2022,18,9/27/21,1765598.171,859131.557,1242560.056,1858583.902,26111.21522,227695.9017,74601.11876,7120414,557779.4142,316742.5118,406466.2397,136111.179,18380.678,123131.8635,157023.8695,1842598,14187.4302,7399.489257,11579.92929,11606.5718,237.2787806,1954.929323,743.3988649,53612
2022,18,9/28/21,1704635.759,829467.5416,1199657.057,1794410.888,25209.64958,219834.0385,72025.29819,6874561,525751.7133,298555.1528,383126.9432,128295.6734,17325.25925,116061.6304,148007.557,1736796,13762.96109,7178.106344,11233.47315,11259.31856,230.1797139,1896.440428,721.157356,52008
2022,18,9/29/21,1755859.43,854392.7326,1235706.305,1848332.268,25967.19017,226439.9696,74189.6316,7081139,607311.8298,344870.1575,442561.6105,148198.243,20012.93506,134066.327,170968.0406,2006226,14228.71273,7421.020264,11613.62453,11640.34456,237.9692135,1960.617769,745.5620042,53768
